批次,资产编号,标的,来源成员编号,交易场所,市场类型,精确合约,数据对象,主研究尺度,尺度证据状态,事后结果观察窗口,时间范围,来源身份批次,来源身份状态,来源成员指纹,时间质量批次,时间质量状态,质量内容指纹,质量审计批次,质量结论,断档状态,异常状态,重放批次,重放结论,成本批次,成本结论,门1来源身份,门2时间与质量合同,门3质量审计,门4历史重放,门5成本与执行,门6血缘,最终状态,原因,解除条件,成员指纹
loop-20260805T035900+0800-v4,DS-000307,BTC,ZI-0658842d2088ed09b24efc97,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,4aa30c4f58c755226ace21e137881674470445391809783a147f9bebe4a1888d,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,35c863bdad6ab225a47cf413d5fa212492ed5b85a7ca3486d9f9a6ab97415694,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,79a0c7bab30c78767ee75a073ff4650dcaf47c8d226788478cb5cfcf42f1a3e6
loop-20260805T035900+0800-v4,DS-000308,BTC,ZI-535216234191be483b87ed88,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,71d38a93f051ef1551cc156bdfc9a324a5e2b6f061246b678449761325c79d09,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,bc65c879fcd85faa3a5fc6f06476d4ec949b23db34cc220d1c8bf4da4cef0e35,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,ca36aab818a78663c820104368e2112c81e78d1effaa6ed8acf119adabead001
loop-20260805T035900+0800-v4,DS-000308,BTC,ZI-535216234191be483b87ed88,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,71d38a93f051ef1551cc156bdfc9a324a5e2b6f061246b678449761325c79d09,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,bc65c879fcd85faa3a5fc6f06476d4ec949b23db34cc220d1c8bf4da4cef0e35,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,570a8dfe98e00a63df65c31c847e171a1dfa252ffdc714963a5c80a4e01ea23d
loop-20260805T035900+0800-v4,DS-000308,BTC,ZI-535216234191be483b87ed88,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,71d38a93f051ef1551cc156bdfc9a324a5e2b6f061246b678449761325c79d09,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,bc65c879fcd85faa3a5fc6f06476d4ec949b23db34cc220d1c8bf4da4cef0e35,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,7b933401601399ed5954bfd4140daff6a6b8c71300dcd2e33298c9f03fd74905
loop-20260805T035900+0800-v4,DS-000308,BTC,ZI-535216234191be483b87ed88,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,71d38a93f051ef1551cc156bdfc9a324a5e2b6f061246b678449761325c79d09,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,bc65c879fcd85faa3a5fc6f06476d4ec949b23db34cc220d1c8bf4da4cef0e35,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,39e97d85d4230a058068b8e637d52b8c20ebf4d571266367867f516825137387
loop-20260805T035900+0800-v4,DS-000309,BTC,ZI-1113435211180071dee9be25,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,93c39290123204ccb80b5aa5663a94de340f0882fa6ef504aeae862870ccb073,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,e83d1481b4234a1b602b9a4e1fb698495a8a1551d7d7efc1c090583b4e394cab,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,3f247e5afeca68b0cb3cdd74b319bcdd763fe1c184507c205a7e3d1b3fe81cf9
loop-20260805T035900+0800-v4,DS-000309,BTC,ZI-1113435211180071dee9be25,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,93c39290123204ccb80b5aa5663a94de340f0882fa6ef504aeae862870ccb073,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,e83d1481b4234a1b602b9a4e1fb698495a8a1551d7d7efc1c090583b4e394cab,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,17fc3559ea59e378bcf4353ca620f71f97cb07d0c59bbfa609720cd76e176fb8
loop-20260805T035900+0800-v4,DS-000309,BTC,ZI-1113435211180071dee9be25,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,93c39290123204ccb80b5aa5663a94de340f0882fa6ef504aeae862870ccb073,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,e83d1481b4234a1b602b9a4e1fb698495a8a1551d7d7efc1c090583b4e394cab,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,dcfde154acd24c309fd75934c66cd985833ea5dc1344cae819938c08830473f9
loop-20260805T035900+0800-v4,DS-000309,BTC,ZI-1113435211180071dee9be25,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,93c39290123204ccb80b5aa5663a94de340f0882fa6ef504aeae862870ccb073,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,e83d1481b4234a1b602b9a4e1fb698495a8a1551d7d7efc1c090583b4e394cab,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,f1177aa4df2fa908923cb7797f06fb2f06034499bca63f4686ff0847beb4b752
loop-20260805T035900+0800-v4,DS-000310,BTC,ZI-5a402a12be02ee6d7c30eec4,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,49fe8dba523968841bb7bade9793ac2667fe18608fd5accfa27e569133cffd66,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,446fac0368d06d2d5829c159bb6e580031280fcd39a275b56c7edc34cb9c49d5,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,8890c56bd694c39ff776e1d17260bb2442c89998a15a2a277cb42554011c5bde
loop-20260805T035900+0800-v4,DS-000310,BTC,ZI-5a402a12be02ee6d7c30eec4,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,49fe8dba523968841bb7bade9793ac2667fe18608fd5accfa27e569133cffd66,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,446fac0368d06d2d5829c159bb6e580031280fcd39a275b56c7edc34cb9c49d5,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,adcba23adda3d88764c4652cbefb16d9b39163d0e0bf22149514948668aeb234
loop-20260805T035900+0800-v4,DS-000310,BTC,ZI-5a402a12be02ee6d7c30eec4,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,49fe8dba523968841bb7bade9793ac2667fe18608fd5accfa27e569133cffd66,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,446fac0368d06d2d5829c159bb6e580031280fcd39a275b56c7edc34cb9c49d5,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,9bd67afd723eb1b89900704a4b35f5f07276f6f9f9c005f442e98162de84c046
loop-20260805T035900+0800-v4,DS-000310,BTC,ZI-5a402a12be02ee6d7c30eec4,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,49fe8dba523968841bb7bade9793ac2667fe18608fd5accfa27e569133cffd66,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,446fac0368d06d2d5829c159bb6e580031280fcd39a275b56c7edc34cb9c49d5,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,943c5ded0145948c436f629614f754885ad621b121ce69427e9938f8526821db
loop-20260805T035900+0800-v4,DS-000311,BTC,ZI-9a6ab07c6edbc9b483925bf6,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,18ca3751368428688a0f9f8dd92d0bcc123cc7d96cb8ce70d209f55e97a2ec92,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7ee652c1725a7ce265ea571b1d01b5f3ed06d47b5641aee5a45deb17fd1fd83b,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,7215e1b9531ba5fa1f63f8e623c99b6ed88b0febd0b2695566e70610e359e8ad
loop-20260805T035900+0800-v4,DS-000311,BTC,ZI-9a6ab07c6edbc9b483925bf6,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,18ca3751368428688a0f9f8dd92d0bcc123cc7d96cb8ce70d209f55e97a2ec92,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7ee652c1725a7ce265ea571b1d01b5f3ed06d47b5641aee5a45deb17fd1fd83b,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,dff71647597d43afa460da91b7a0ec11b21f3cabc364843579e60904fbe5894a
loop-20260805T035900+0800-v4,DS-000311,BTC,ZI-9a6ab07c6edbc9b483925bf6,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,18ca3751368428688a0f9f8dd92d0bcc123cc7d96cb8ce70d209f55e97a2ec92,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7ee652c1725a7ce265ea571b1d01b5f3ed06d47b5641aee5a45deb17fd1fd83b,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,840df62f566d71032ff89bd64603a80f00226146ea421a3ff28d45a307f6b9af
loop-20260805T035900+0800-v4,DS-000311,BTC,ZI-9a6ab07c6edbc9b483925bf6,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,18ca3751368428688a0f9f8dd92d0bcc123cc7d96cb8ce70d209f55e97a2ec92,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,7ee652c1725a7ce265ea571b1d01b5f3ed06d47b5641aee5a45deb17fd1fd83b,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,f825a0d40117f5fd332ac0af631865c8bd7feeb3cd49cc6bd6f6d4fd4c862b6c
loop-20260805T035900+0800-v4,DS-000312,BTC,ZI-f934f2266c1453fb0bed28d8,未知,未知,未知,未知,4小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3ca9d23da201d90c3ee4a7be93ec04f89979858c2ef101382f2296e782fcc118,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,1d932e384d153fb72cc5dd298053a729a205733b844854c92af1541174b1f990,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,e4b031bb743b42bb86e75b72f5fb373610cd71718399737f0d45635ef80b7a85
loop-20260805T035900+0800-v4,DS-000312,BTC,ZI-f934f2266c1453fb0bed28d8,未知,未知,未知,未知,8小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3ca9d23da201d90c3ee4a7be93ec04f89979858c2ef101382f2296e782fcc118,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,1d932e384d153fb72cc5dd298053a729a205733b844854c92af1541174b1f990,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,c79522ace2f1fdef8bc423ded63bb0b984883e6d9470898596e4d423bb8ec8b2
loop-20260805T035900+0800-v4,DS-000312,BTC,ZI-f934f2266c1453fb0bed28d8,未知,未知,未知,未知,24小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3ca9d23da201d90c3ee4a7be93ec04f89979858c2ef101382f2296e782fcc118,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,1d932e384d153fb72cc5dd298053a729a205733b844854c92af1541174b1f990,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,c23d2c075f1d16efa6e0a7486ad2bcee764adaafaced5db38ff295c7fbd16343
loop-20260805T035900+0800-v4,DS-000312,BTC,ZI-f934f2266c1453fb0bed28d8,未知,未知,未知,未知,48小时,重放=无法判定;成本=无法判定,"[""15分钟"",""1小时""]",无法判定,source-identity-20260803T131620+0800-e7bc65038f21,无法判定,3ca9d23da201d90c3ee4a7be93ec04f89979858c2ef101382f2296e782fcc118,time-quality-20260804T101703+0800-3d3afc62d002,无法判定,1d932e384d153fb72cc5dd298053a729a205733b844854c92af1541174b1f990,audit-20260805T005824+0800,无法判定,无法判定,仅元数据，未执行内容异常规则,replay-20260805T013610+0800-4492706a9320,无法判定,cost-20260805T020500+0800-c2d7a91e5f40,无法判定,无法判定,无法判定,无法判定,无法判定,无法判定,通过,无法判定,来源身份=无法判定;时间与质量合同=无法判定;质量审计=无法判定;历史重放=无法判定;成本与执行=无法判定,提供并冻结来源、场所、市场、标的、合约、数据对象、Schema、授权和字段映射证据；按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据；登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次；登记带来源、时间、版本、数据截止和可见性证据的手续费、价差、深度、冲击、资金费率、延迟和可成交量；重新发布批次,e1612094f070eddc7e0b15887729d0d099b881b2ff139a4a55146ced7a87902d
