验证批次,资产编号,标的,来源成员编号,来源身份状态,来源身份版本,来源成员指纹,质量审计批次,质量扫描状态,质量扫描完整性,质量证据指纹,来源提供者,交易场所,市场类型,精确合约,数据对象,Schema确切版本,主研究尺度,决策记录编号,决策时间,数据截止时间,事件时间字段,到达时间字段,采集时间字段,可见性合同状态,输入数据版本,输入数据哈希,输入资产集合指纹,规则版本,代码版本,输入清单指纹,输出指纹,第一门状态,确定性状态,未来数据拒绝状态,重放结论,不可重放原因代码,依据,解除条件
replay-20260805T013159+0800-4492706a9320,DS-000171,BTC,ZI-7d429d1f623c63bbc6f1ef8e,无法判定,source-identity-1.0,5366e0d8dc4881df7ff0383464a1bf99d49eff11aac676081bda9ce13379db77,audit-20260805T005824+0800,完成,完整,5dd219b17189dab00e7aca20d74b23f98711b2ca6eb619d46b4fdd023e3165dd,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,02bd2783daaa3a9de773da3bd37307917ce32b0db906a6442fef735b125037ef,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000171,ETH,ZI-8e1e251ad2644c622fe3251d,无法判定,source-identity-1.0,f4a3699f3d0eaccf1921ceb0a0de635968da1d5296857d4498bfd1aa84cce11e,audit-20260805T005824+0800,完成,完整,5dd219b17189dab00e7aca20d74b23f98711b2ca6eb619d46b4fdd023e3165dd,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,e0dbc2c33f6513913a1e8cc5216095a8aa07d39ea63b96584768bd691dd2eafd,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000172,BTC,ZI-aac1bb06a6b99207067ded53,无法判定,source-identity-1.0,c3d343e674eb3e19eb9874da999ebce7736ba98e95fd010df8912035921f4348,audit-20260805T005824+0800,完成,完整,347009a02e72f7232a2662f3f48726eb1f86ed7478861190b6e32293fb020201,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,d0dfc4be79992e84bd5a7f62b6074faf5a636c93637d065d6a01f101eb12ce5c,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000172,ETH,ZI-aa4e4e76bfed966005c708d6,无法判定,source-identity-1.0,fa61690c6954a8116b70b957a6fae6a45a4c1aed099745d847f51100c66afcee,audit-20260805T005824+0800,完成,完整,347009a02e72f7232a2662f3f48726eb1f86ed7478861190b6e32293fb020201,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,ebda1f1c479e7c1512b858d219f6e430fc5ea3587b5c603228def449926e70d5,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000173,BTC,ZI-fa106fa26030d60d8965c34b,无法判定,source-identity-1.0,86f0af7c81915f6eb93ac63c5d2a9393f09f1d9cdf32cb440cc55419b5bc942d,audit-20260805T005824+0800,完成,完整,9acc9578573999b8914f6e270326ff74faf0baf6ba0d36ad33701f1ec03d32d3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,be90f767849df81a5bb53da070a322fdbf6ce49389c6fc8c989e2809b7006a37,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000173,ETH,ZI-69c85807fb109670f590ba46,无法判定,source-identity-1.0,4895d163f597bac2800189e8196eff7640785512808cc8c387f9a9862ceb44f3,audit-20260805T005824+0800,完成,完整,9acc9578573999b8914f6e270326ff74faf0baf6ba0d36ad33701f1ec03d32d3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,951cd73339b21b82f12ad384b66ac6f7cb93ce7bdcee54c487238d9477183258,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000174,BTC,ZI-a395eafdee634d105fbc037f,无法判定,source-identity-1.0,5033fcf492f87f6859858427c4024273a5c221c7ce52abc1cb5b3433c2432756,audit-20260805T005824+0800,完成,完整,2c40dd9fdfc936546c69482135498a6c590697a96916defa80fc5db8ed5512b9,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,438694572fb8c34ca3ce460a55318a634b62a96d73a4414afe69038afc72c2db,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000174,ETH,ZI-0cb93df8f9f6ba3feaff5d8c,无法判定,source-identity-1.0,0e9513622a5c5ae600511c56bf83905e3b8343080b3e1895504bcae0a9e9fc98,audit-20260805T005824+0800,完成,完整,2c40dd9fdfc936546c69482135498a6c590697a96916defa80fc5db8ed5512b9,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,1f7826e76b0bedf140e618c2bb2ba32fe4801f44ed80cec86eb717f6bbce4b2b,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000175,BTC,ZI-1152bffa2435f07af09dc124,无法判定,source-identity-1.0,765a61f1347caa352056b01cc29dfd9be3fec73bedfa0c005f314fc00bc2ca90,audit-20260805T005824+0800,完成,完整,d61ed493188b73c4be1153b8fa0fe4d6aa3575e9253aebb67873ccee85f9bca9,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,d781ef74096785b6e83cb5a12bbdc47982d852de7cfb8bda1c9a302031cb2dde,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000175,ETH,ZI-1e894fa6ac9c4d524bbba0ff,无法判定,source-identity-1.0,22e623fb082258cbe289fc6c1790aa5721ecc29079fcffceb78f130c0e276062,audit-20260805T005824+0800,完成,完整,d61ed493188b73c4be1153b8fa0fe4d6aa3575e9253aebb67873ccee85f9bca9,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,aefa4e8cb912b5223cad5c3f59661a778e0f2cafd4330290e372e0429ac8bde1,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000176,BTC,ZI-a9f305697de0c752d67de6f9,无法判定,source-identity-1.0,867bc370ac0409bd0182e30a309d5e7fa82d083cf5d00b60e807acf0910edfbf,audit-20260805T005824+0800,完成,完整,8babdb8bf0cc77e04c249348ad482e2f9c1d761ee00283354c90519ba4fa917d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,33270f6e3675fce3f24a4d4696f8dde5a72a80a72e2b08455eafcde608c23686,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000176,ETH,ZI-af99d154928fc1735d41f307,无法判定,source-identity-1.0,b9928c1cda060b77174a3eace51f3e450a6082a5078c29e5bf7cb569d9573e7a,audit-20260805T005824+0800,完成,完整,8babdb8bf0cc77e04c249348ad482e2f9c1d761ee00283354c90519ba4fa917d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,5879b1a4212c43c63a321ea822c6d5d075484c71eda64950893add954dcc7747,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000177,BTC,ZI-3738394efd413b3002a00a2c,无法判定,source-identity-1.0,d4e74b4488866ec9de313d437bf167770ba73a67998509295c5f38a6b5527981,audit-20260805T005824+0800,完成,完整,43e025712ced61fd582333ec1ca8ba8e5bc9bca60dfe060800eb9f1680319b68,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,6e48e799fa6e53bbf26b1fcc2a2d2e98c9f114e91ad19946cb4543c385f59ca2,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000177,ETH,ZI-e1863b4de9f4c6fe5fbefacd,无法判定,source-identity-1.0,09ecfe183fd93aba537c84afc7188f47c2bb23aff3af3793cfcbf114d2759ab4,audit-20260805T005824+0800,完成,完整,43e025712ced61fd582333ec1ca8ba8e5bc9bca60dfe060800eb9f1680319b68,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,3d33de758c0c9cc6f35d21971bcb4cd2c7b62ca25c9b48f4c715de3d028a9f82,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000178,BTC,ZI-46362304247211436445a671,无法判定,source-identity-1.0,6a8b841b7232bdeaf739d6ab75606484c0cfd2d87998d77a7c05f5f7a17d31a6,audit-20260805T005824+0800,完成,完整,fc466ffbf36dcba2a8b014b330227c6c36da1742a3248b617b77673737a85d6d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,1e30e9dbbd279b251e773bfa54e445300515fee50c29a8277aa29ee9c773698e,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000178,ETH,ZI-a286800bd49b9fd96217a223,无法判定,source-identity-1.0,a09546427bcc5ba7b69677c531dc076f9678c0138d86f51ed30052f7a7e8edee,audit-20260805T005824+0800,完成,完整,fc466ffbf36dcba2a8b014b330227c6c36da1742a3248b617b77673737a85d6d,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,7040336cc96c79bab372e31c868af082eb40a0093b157ff7957a80ff048364c0,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000179,BTC,ZI-b69c1e9048e918566ceefa22,无法判定,source-identity-1.0,58b3f300280e41f9ff300af661572a00a17aae5a65e43c62607103ff6e36d11c,audit-20260805T005824+0800,完成,完整,88cf1341c49f8db646907f7ac6ab1b743c23b9db5f2735e35eafb069aa3454e3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,e9003d60e26fecde3182d7dcdd47b6d3bb079784a2989d8cb36fba1cf324f6f9,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000179,ETH,ZI-01df71cf5d15618f09165f09,无法判定,source-identity-1.0,9ca688301d95e82a8281413a598139c57ee4ffd4a2ad38a10c166883a3b5c598,audit-20260805T005824+0800,完成,完整,88cf1341c49f8db646907f7ac6ab1b743c23b9db5f2735e35eafb069aa3454e3,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,6d57f125c2a38d27412d7aa0a0474c5359209d2397d171bd6c3f29f065612a1e,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000180,BTC,ZI-d64a2f2a8cd520c712ce9c8f,无法判定,source-identity-1.0,dd3f81fc66bc1a370090b264496d1941e4a951da523c56b5bc229c02439cf88f,audit-20260805T005824+0800,完成,完整,16238d0e7b233ada91bb5345e95f021b530a7597b339a1985e0a4d7d91a442fc,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,c32e4e767556d9a5e0bc136408bf7ec0b9a45b76d2bd944a078580cb4a8642c4,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000180,ETH,ZI-c994f122c5cb41e53208de1b,无法判定,source-identity-1.0,f4e645b7e428a541cad710aab61d8a6a9ba0b2138b581a01cd20dd72f3820233,audit-20260805T005824+0800,完成,完整,16238d0e7b233ada91bb5345e95f021b530a7597b339a1985e0a4d7d91a442fc,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,01676dcd3813c04158fbf310545e5bf245c73334af48d27189c2fbfcc77eb15f,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000181,BTC,ZI-bce9dfb54e2ed9b7f18d9b14,无法判定,source-identity-1.0,acb0ca61ec3caa8cb0eec4451499772d2217a17d0a3e446dd98a11481a4c0141,audit-20260805T005824+0800,完成,完整,79a75913664768517647a9c780c3d491cca0cf9e418db21494649e9c58237fdf,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,7bbbd462cf5a5123b481e7488f6f9fb632e491953106031d5ab6d9e7c805b89e,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000181,ETH,ZI-340aadc6892b72580d560fcc,无法判定,source-identity-1.0,444fb28e5188a21eed9d57046c300426686ad7293d801564f3316fbefd75e7d1,audit-20260805T005824+0800,完成,完整,79a75913664768517647a9c780c3d491cca0cf9e418db21494649e9c58237fdf,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,0dd63e845bba090fb6bee87cb3a2b0e407b92e99221b636845a628d13b4a9849,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000182,BTC,ZI-2f48d5457582bdd23668ba24,无法判定,source-identity-1.0,e19cd1d5f9fa6988f256af75c06df58016eb9260a992405eaf4786e27d92a661,audit-20260805T005824+0800,完成,完整,eafac4e4cfbf3b99c296db454bfd46db0e2fe1b6f08007b6818c14ce73672a59,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,2229eeea6b1425e9586dc0dedb9c0192e945ec051e13013e3236cfe594ac5c2f,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
replay-20260805T013159+0800-4492706a9320,DS-000182,ETH,ZI-27719327ee321959786a64cc,无法判定,source-identity-1.0,80a165e561e2d12ee10d6c583a636230639b45124e8d7b894bf1a50b8ee247d6,audit-20260805T005824+0800,完成,完整,eafac4e4cfbf3b99c296db454bfd46db0e2fe1b6f08007b6818c14ce73672a59,未知,未知,未知,未知,未知,未知,未判定（缺少确切研究尺度合同）,未登记,无法判定,无法判定,无法判定,无法判定,无法判定,未判定（未登记到达时间合同）,无法判定,无法判定,717d3a2fd3bae60ec6485365211ee579c49778a4ed9985a2688fb0b288e48214,dq-rules-1.0,eafd06da8f10cfb46df6be8952f94ac534e0038bc986f223bb5c26933c19f854,019010d64fe47d89c81bfaedafd458f1d886025bb34292c0c32eafcfa4392657,8ad88317662a5fcb9f96a8dc86d3953b047e89138c96b6d566cae7369fd651b2,无法判定,未执行（第一门未通过）,未执行（无决策记录）,无法判定,decision_record_missing,来源身份已登记但没有获批历史决策记录登记；不读取候选正文，不构造样例记录,登记带来源证据的决策编号、决策时点、数据截止时间及三类时间合同；重新生成不可变批次
