批次,成员编号,资产编号,标的,资产类型,质量状态,来源身份状态,主研究尺度,事后结果观察窗口,三类时间,质量规则,输入成员SHA-256,内容指纹,原因,解除条件
time-quality-20260804T101703+0800-3d3afc62d002,ZI-3bf85e0f2ad7b5ac22b13df9,DS-000299,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",7572c0a41b5a2a39c80656f400dbe60f8ab0bd79c0fb5c3e7b44fee53f730755,648f8ac6b0a528f0168a51230980a5a43d5971b8d6339c4be1945b81c2a130cd,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-e99571832236a361ee30db4d,DS-000300,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",2e8a058057540064073e8868839e18fe0dcf848fcecc872fe0f732e40796d068,96943cea5b26ac716b49ed305cd8c3a51fd27fff2b842a200d919086722428f0,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-ad9a2f4d9b2c7b77cf51ff68,DS-000301,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",68f2f1d195a17ce77287aa8d9a2fddb75a21fdd657b03eaab6484f64e3fa61e6,803740b86b6373480f2977a6f5b03c4f75679891a19bae70f8a5645ab06fe161,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-761cbb729e42b90656bd3f8e,DS-000302,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",e8d81d71207f009298d9aa62cd4ca70df93f6bd9915064653ce32f4250ba9119,7b6894d3a13f6bc5b691a480e811e8de86846b22691f1b1e9f99792e59f28a19,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-ba2b9396a30a8158da23a396,DS-000303,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",2fc35c9965af5ebfd8dc154f1e3abc90aab6452dcabcb63be6c0ba42b99b66ae,dae92ba24d18a4ef8718d85e1d6f89aeaa91d8921a914156552680754fe98b40,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-e1e37aa8d03d6a4717ac26cd,DS-000304,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",c2c9fa3961b41e9e259be6490ed521b9165aadf0b1b4b1916440fb67cae1c923,0ada103b8845e76b8443dc751efcd52753befbfde5c247b20fe772c8027ab101,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-69da4a00e49aba44ff106904,DS-000305,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",64f87095fb4955a4cfbe2e6f8e643fa38d859fef411eb73741cdd2be79d23468,4d1f627713964745de8a335613cb8cd2df7267b73cd36fe9a95bd8b2428cee1e,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-68075d8d85399614caa868f9,DS-000306,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",93e7c4e4eac3841772d4795c85297a7e79c010b12b8cf30b7a3ff8517f7146e9,008b309be52fc70c44c22a5476c810eb4bfe0ae3f9684d4456578c7c4d2baa6c,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-84d1575654e50459998a6d2c,DS-000307,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",f951a13aeb2596cef4686717db03149070ba793813ddb720dac7f5c236b8dccd,255ace04e484f2f9998e74c48b118bc5bb3a4c5e878e5ac1cc30c8ee2d996039,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
time-quality-20260804T101703+0800-3d3afc62d002,ZI-4a88ba0259b171e49f43b735,DS-000308,ETH,数据库元数据,无法判定,无法判定,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]","{""事件时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""到达时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""},""采集时间"":{""字段"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""任务-000029来源身份清单未提供可证明的时间语义""}}","{""业务键"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""修订"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""异常"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""排序"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""撤销"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""数据截止"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""断档"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""时钟漂移"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""补录"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""迟到"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""重复"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""},""频率"":{""状态"":""无法判定"",""规则"":""未知；不得统计、修复、去重或推断"",""证据"":""尚未取得该对象的质量规则证据""}}",8325e80640f1b6415b025ce8839ede1edf84d7984d84e0e4a7de7cae12f2fdfc,1048a8e1cb7a2ba8c63dbb3f1f27d12cf8d219f9bdd58b14dd258a43f9fcbf23,缺少事件、到达、采集时间及对象级质量证据,按对象和确切版本提供三类时间、时区、频率、业务键、修订、重复、断档和异常证据
